date,ChicagoFCI_model,GSFCI_model,NA_model,MXmUS,SAmUS,CHIFCI,GSFCI,MXUSmSAUS,USDMXN_ret,USDZAR_ret,USDMXNMA_deviation,USDZARMA_deviation
2009/4/17,1,0,0,-0.049677749,-0.044182154,-0.1072356,-0.16,-0.781,-0.000266881,-0.01557305,-1.0341,-0.49955
2009/4/24,0,0,1,-0.01543695,0.001345449,-0.1038246,-0.03,-0.86,0.014842158,-0.026093665,-0.670625,-0.39165
2009/5/1,1,0,0,-0.008703258,0.009239831,-0.1039963,-0.07,-0.95,0.031091972,-0.020670923,-0.197575,-0.440175
2009/5/8,0,0,1,-0.05393541,-0.013222206,-0.0962396,-0.46,-1.122,-0.056978629,-0.034383592,0.492375,-0.386975
2009/5/15,1,0,0,0.035581878,0.02376772,-0.0842971,0.23,-1.098,0.016265595,0.049830611,-0.309275,-0.537175
2009/5/22,1,0,0,-0.031387206,-0.005849115,-0.0638697,-0.15,-1.205,-0.006467627,-0.052372306,-0.059725,0.09385
2009/5/29,0,0,1,-0.008949534,-0.005720097,-0.0542739,-0.23,-1.212,-0.004092382,-0.043554624,-0.162975,-0.28285
2009/6/5,1,0,0,-0.080616409,-0.068981262,-0.0359595,-0.13,-1.178,0.009961172,0.013549987,-0.164375,-0.515725
2009/6/12,1,0,0,-0.000892925,0.005590757,-0.0308871,-0.11,-1.21,0.006966241,-0.006411675,0.138525,-0.24335
2009/6/19,1,0,0,0.153465094,0.012094729,-0.0273558,0.09,-0.671,-0.00430033,0.008729776,0.1796,-0.229275
2009/6/26,0,0,1,-0.01647038,0.017848194,-0.0288889,-0.1,-0.838,-0.01253755,-0.027347532,0.10025,0.02585
2009/7/3,0,1,0,0.005604574,0.024219815,-0.0385481,0.13,-0.941,0.000773195,0.002417065,-0.095225,-0.135875
2009/7/10,1,0,0,-0.030104976,0.015068316,-0.0455363,0.09,-1.157,0.032974517,0.037482249,-0.086275,-0.094175
2009/7/17,1,0,0,-0.040155082,-0.015846417,-0.0560665,-0.37,-1.244,-0.026828611,-0.024194382,0.38725,0.253925
2009/7/24,1,0,0,-0.01029044,-0.001258513,-0.0615677,-0.29,-1.28,-0.011218622,-0.039700218,-0.033475,0.0139
2009/7/31,0,0,1,-0.017903994,-0.021810837,-0.0644469,-0.21,-1.236,-0.001679211,7.74E-05,-0.164325,-0.2766
2009/8/7,0,0,1,-0.020135058,-0.035311724,-0.0590634,-0.11,-1.131,-0.01907261,0.027463745,-0.172975,-0.229325
2009/8/14,1,0,0,0.084618686,0.04893663,-0.0520393,-0.03,-1.045,-0.009186501,0.010980366,-0.4009,0.038625
2009/8/21,0,0,1,-0.028721052,-0.007750632,-0.0417172,-0.15,-1.127,-0.001908955,-0.036362607,-0.324925,0.199775
2009/8/28,0,1,0,0.018954734,0.013980868,-0.0350408,-0.02,-1.122,0.030948743,-0.008706163,-0.2155,-0.086625
2009/9/4,1,0,0,0.013804619,0.016318708,-0.0276798,0.03,-1.151,0.007658666,-0.020893151,0.2915,-0.15895
2009/9/11,1,0,0,0.013871813,0.004540544,-0.0217188,-0.22,-1.116,-0.002851455,-0.022842704,0.392775,-0.3069
2009/9/18,1,0,0,0.003546343,-0.016129914,-0.0207906,-0.13,-1.012,-0.005531797,-0.003675608,0.2646,-0.372275
2009/9/25,0,1,0,0.001276732,0.001407877,-0.0185927,0.11,-1.014,0.020454788,-0.002981553,0.080525,-0.22835
2009/10/2,1,0,0,0.026048545,0.022087388,-0.0198223,0.06,-1.019,0.004768337,0.028780496,0.256525,-0.143675
2009/10/9,1,0,0,-0.029492699,-0.017175849,-0.0154137,-0.25,-1.057,-0.025643073,-0.032401464,0.25535,0.1679
2009/10/16,0,0,1,0.010152516,0.001546876,-0.0165014,-0.06,-1.021,-0.015719968,-0.008559524,-0.146875,-0.074775
2009/10/23,0,1,0,-0.008963941,-0.008935959,-0.014217,0.02,-1.012,-0.002531613,0.01387607,-0.335325,-0.1189
2009/10/30,0,0,1,0.020282771,0.020556205,-0.0135108,0.26,-1.034,0.007296316,0.044861263,-0.316225,0.011925
2009/11/6,1,0,0,0.021267546,0.008907633,-0.0099979,-0.13,-0.988,0.015085261,-0.037721134,-0.089025,0.351625
2009/11/13,0,0,1,-0.024375808,0.0060902,-0.0092934,-0.19,-1.133,-0.028815816,-0.017050506,0.23365,0.02805
2009/11/20,1,0,0,0.013728178,0.014882605,-0.0105205,-0.01,-1.155,0.001199379,0.024408181,-0.16125,-0.122325
2009/11/27,1,0,0,-0.003745733,0.00778217,-0.0102219,-0.06,-1.216,-0.011518067,-0.028950057,-0.11665,0.05375
2009/12/4,0,1,0,0.000756413,-0.026370625,-0.0137837,0,-1.062,-0.021315593,0.001309157,-0.249825,-0.19075
2009/12/11,0,0,1,0.021674855,0.005665162,-0.0162548,0.05,-0.996,0.016590394,0.011290324,-0.446475,-0.068125
2009/12/18,1,0,0,0.009922103,0.001359133,-0.0226974,0.01,-0.958,-0.00362641,0.004445366,-0.03835,0.0544
2009/12/25,0,0,1,-0.041237558,-0.030967604,-0.0252372,-0.05,-0.976,0.001737667,-0.005953227,-0.036425,0.074625
2010/1/1,1,0,0,-0.023730337,-0.031625507,-0.028219,0.05,-0.91,0.015989069,-0.020293487,0.05185,0.0533
2010/1/8,1,0,0,0.032156339,0.030393575,-0.0251076,-0.21,-0.93,-0.032007509,-0.00631191,0.279175,-0.11965
2010/1/15,0,1,0,-4.46E-05,0.021019191,-0.0233683,0.07,-1.044,-0.000797751,0.004693953,-0.234125,-0.1475
2010/1/22,1,0,0,0.02823435,0.013495179,-0.0189974,0.26,-0.992,0.02081665,0.030220215,-0.18675,-0.061475
2010/1/29,0,1,0,-0.013946427,-0.004337349,-0.0072925,0.17,-1.032,0.00847109,-0.002635773,0.129475,0.217325
2010/2/5,1,0,0,-0.002749549,0.197106594,-0.0057842,0.08,-2.144,0.002634937,0.019400686,0.2276,0.181625
2010/2/12,1,0,0,-0.022542294,-0.015753927,-0.0044228,-0.01,-2.141,-0.016181245,-0.013432218,0.275075,0.283525
2010/2/19,0,0,1,-0.023964797,-0.026656523,-0.0090215,-0.14,-2.072,-0.011891749,-0.005447758,-0.0362,0.0818
2010/2/26,1,0,0,0.017779114,0.00686227,-0.0142866,-0.06,-2.039,-0.002736654,0.005544507,-0.24005,-0.0238
2010/3/5,1,0,0,-0.015037936,-0.019592622,-0.0244093,-0.18,-1.979,-0.011736709,-0.042089744,-0.22155,0.023075
2010/3/12,0,0,1,-0.027813653,-0.00912114,-0.0319689,-0.07,-2.042,-0.008547366,-0.003096334,-0.282,-0.3073
2010/3/19,0,0,1,-0.006262751,-0.006296545,-0.03869,-0.06,-2.029,0.003476976,-0.009375196,-0.253075,-0.225225
2010/3/26,1,0,0,-0.028312246,-0.036281763,-0.0403137,0.09,-1.922,-0.007861321,0.011710148,-0.097775,-0.209675
2010/4/2,1,0,0,-0.025108097,-0.004038449,-0.0349288,-0.11,-2,-0.016183123,-0.026440226,-0.1339,-0.03215
2010/4/9,0,0,1,0.0220503,0.007958849,-0.0250117,-0.08,-1.96,-0.010068727,-0.000179418,-0.25855,-0.145625
2010/4/16,0,0,1,0.035752151,0.017454328,-0.0105393,-0.03,-1.92,0.006481726,0.017139294,-0.292,-0.097675
2010/4/23,0,0,1,-0.027209751,-0.018674335,0.00613,-0.12,-1.92,-0.008643754,0.002608233,-0.117225,0.073425
2010/4/30,1,0,0,0.026747259,0.0175313,0.0312412,0.12,-1.916,0.010003576,-0.005189762,-0.135875,0.0881
2010/5/7,0,0,1,0.035345711,0.024919417,0.0465423,0.41,-1.92,0.043648334,0.034674024,0.0747,0.061825
2010/5/14,1,0,0,-0.024631676,0.004150702,0.0614825,-0.05,-2.053,-0.022762591,-0.015830215,0.631925,0.29685
2010/5/21,0,0,1,-0.004861931,0.002925278,0.060225,0.22,-2.092,0.027239031,0.038526016,0.18085,0.084525
2010/5/28,1,0,0,-0.003604971,-0.000348741,0.061186,0.1,-2.105,0.000111971,-0.029941312,0.461475,0.350925
2010/6/4,0,0,1,0.063957917,0.006295392,0.045538,0.18,-1.876,-0.001049901,0.019475027,0.280375,0.0194
2010/6/11,0,1,0,0.000268462,3.15E-05,0.0272323,-0.15,-1.875,-0.024289023,-0.015115657,0.1137,0.118325
2010/6/18,1,0,0,0.011742077,0.002600022,0.0084178,-0.24,-1.839,-0.012269946,-0.028214748,-0.209075,-0.022125
2010/6/25,0,1,0,-0.003802281,0.009555842,-0.0137977,0.15,-1.917,0.010357843,0.017912271,-0.3701,-0.260675
2010/7/2,1,0,0,-0.005636428,0.003674067,-0.0237907,0.23,-1.966,0.032987828,0.013288366,-0.121225,-0.022575
2010/7/9,0,0,1,-0.013613033,0,-0.0311636,-0.29,-2.027,-0.024983112,-0.019157574,0.3903,0.0907
2010/7/16,1,0,0,-0.012352941,0.006266481,-0.0344378,0.01,-2.122,0.012177593,0.000328945,0.045125,-0.032925
2010/7/23,1,0,0,-0.002199111,6.17E-05,-0.0360089,-0.21,-2.132,-0.016560677,-0.02460885,0.1823,0.000325
2010/7/30,0,0,1,-0.001354516,0.005872561,-0.0167403,-0.07,-2.176,-0.007461971,-0.019874726,-0.127375,-0.208175
2010/8/6,0,0,1,0.002873629,0.006206041,-0.0131736,-0.15,-2.204,0.003193712,-0.011162214,-0.234425,-0.29785
2010/8/13,1,0,0,-0.018774069,-0.003487451,-0.0032524,0.25,-2.263,0.002058152,0.010080508,-0.07785,-0.26025
2010/8/20,0,0,1,-0.014858077,0.006326889,0.0032224,-0.06,-2.368,0.002271966,0.000218944,-0.02335,-0.0848
2010/8/27,0,0,1,-0.003557115,-0.009263618,0.0065615,0.07,-2.322,0.018207408,-0.002216325,0.065875,0.001575
2010/9/3,0,1,0,0.002165687,0.005840065,0.0035569,-0.16,-2.351,-0.006609185,-0.017024623,0.302,0.023525
2010/9/10,0,0,1,-0.020968891,-0.008732094,-0.0019806,0,-2.382,-0.001249476,-0.00169699,0.1347,-0.094625
2010/9/17,1,0,0,0.023867854,0.015896198,-0.0103526,-0.1,-2.387,-0.010631159,-0.008182118,0.06785,-0.0912
2010/9/24,1,0,0,0.007249295,0.003571375,-0.0178983,-0.25,-2.38,-0.021013182,-0.018316203,-0.109425,-0.112875
2010/10/1,1,0,0,0.011712962,0.003890405,-0.0202936,-0.06,-2.356,-0.001568252,-0.013742667,-0.377675,-0.190375
2010/10/8,1,0,0,0.01427409,0.010724747,-0.0243789,-0.15,-2.366,-0.009256058,-0.014328308,-0.274575,-0.205675
2010/10/15,0,1,0,-0.005225882,-0.002348081,-0.0208662,0.03,-2.373,0.00118745,-0.000906844,-0.283625,-0.230475
2010/10/22,0,1,0,-0.014677081,0.001236389,-0.0223856,0,-2.445,-0.008468073,0.012968617,-0.13535,-0.14135
2010/10/29,0,0,1,-0.017795342,0.0022168,-0.0067529,0.01,-2.536,0.000149942,0.007552299,-0.141175,0.0307
2010/11/5,1,0,0,-0.032950027,-0.004661313,-0.0065118,-0.25,-2.643,-0.012061103,-0.033665093,-0.08275,0.111325
2010/11/12,0,0,1,-0.023018784,-0.020358245,-0.0003482,0.26,-2.6,0.011002646,0.02652374,-0.180275,-0.1298
2010/11/19,1,0,0,0.03071767,-0.000167468,0.0024402,0.05,-2.477,-0.007407833,0.004255112,0.013675,0.076575
2010/11/26,0,0,1,0.035889788,-0.000487263,0.0045234,0.12,-2.327,0.017817051,0.020258689,-0.0467,0.08275
2010/12/3,1,0,0,0.016426329,0.006032815,0.0014814,-0.17,-2.297,-0.01279287,-0.040571548,0.201025,0.21775
2010/12/10,1,0,0,-0.038544593,-0.025440283,-0.0027346,0.02,-2.295,0.008716129,-0.002548329,0.013175,-0.09775
2010/12/17,0,0,1,0.01765402,0.004832419,-0.0090375,0.04,-2.253,-0.004608145,0.000989969,0.09495,-0.133525
2010/12/24,0,1,0,0.003749585,-0.006525639,-0.0152251,-0.09,-2.195,-0.003650789,-0.02202865,0.018925,-0.09415
2010/12/31,0,0,1,0.016786457,0.008405193,-0.016858,-0.11,-2.178,-0.002175874,-0.017350605,-0.055575,-0.205625
2011/1/7,0,0,1,0.004022695,4.63E-05,-0.019071,0.02,-2.161,-0.009209546,0.025056426,-0.049275,-0.210775
2011/1/14,1,0,0,0.077028185,0.003796941,-0.0180882,-0.15,-1.853,-0.015797798,0.018015881,-0.157875,0.02635
2011/1/21,1,0,0,0.030921406,-0.006181287,-0.020804,0.07,-1.669,0.000800689,0.016361219,-0.287875,0.1722
2011/1/28,1,0,0,-0.017061928,0.010861325,-0.0078886,0.02,-1.821,0.011070604,0.016248636,-0.181925,0.280125
2011/2/4,1,0,0,0.004901857,-0.031514502,-0.0072411,-0.09,-1.592,-0.018843166,0.0090536,0.035225,0.323625
2011/2/11,0,0,1,-0.037545401,-0.014191795,0.0003406,-0.04,-1.68,0.003044675,0.002506129,-0.1512,0.259
2011/2/18,0,0,1,-0.024946246,0.013995319,0.0036283,-0.1,-1.881,-0.000436486,-0.020009826,-0.0455,0.17255
2011/2/25,0,0,1,0.033572602,0.005565129,0.0099405,0.03,-1.767,0.007028702,-0.017628571,-0.0387,-0.050175
2011/3/4,0,0,1,0.050726058,0.004873984,0.0104923,-0.02,-1.565,-0.010607331,-0.022356387,0.062475,-0.188975
2011/3/11,1,0,0,0.010504942,0.006211569,0.0056469,0.05,-1.554,-0.00903087,-0.00056731,-0.0366,-0.2981
2011/3/18,0,0,1,-0.000307566,0.00878557,0.0014803,0.06,-1.612,0.011335883,0.015962503,-0.1419,-0.20065
2011/3/25,0,1,0,-0.01886986,-0.02265896,-0.0053506,-0.1,-1.557,-0.00570793,-0.022386137,0.03405,0.0165
2011/4/1,0,1,0,-0.012982126,-0.010425045,-0.0130534,-0.1,-1.553,-0.013562817,-0.023324027,-0.03135,-0.0954
2011/4/8,1,0,0,-0.033994154,-0.001354711,-0.0167133,0.02,-1.705,-0.009851126,-0.01011398,-0.151475,-0.20285
2011/4/15,0,0,1,0.004319323,0.017986243,-0.015327,-0.03,-1.798,-0.006435565,0.0230265,-0.217225,-0.218975
2011/4/22,0,1,0,0.009474741,0.006490452,-0.0168843,-0.12,-1.796,-0.005662011,-0.01258232,-0.240375,0.002825
2011/4/29,1,0,0,0.011397059,0.007897196,-0.0004735,-0.18,-1.794,-0.010030926,-0.023687121,-0.201275,-0.0258
2011/5/6,1,0,0,0.005987128,0.008036225,0.0019676,0.13,-1.818,0.011548074,0.019642614,-0.213325,-0.14455
2011/5/13,0,0,1,0.00314579,0.002575621,0.011396,0.07,-1.82,0.007043112,0.044968432,0.013425,0.02425
2011/5/20,1,0,0,-0.004640322,0.003226546,0.0161956,-0.01,-1.863,-0.007622044,-0.016211953,0.1276,0.322725
2011/5/27,0,0,1,0.001277248,0.005334878,0.0163581,-0.02,-1.892,-0.004478862,0.001026271,0.030925,0.1612
2011/6/3,1,0,0,-0.002848882,0.007823397,0.014911,0.09,-1.957,0.00453574,-0.032608476,-0.0235,0.12675
2011/6/10,0,0,1,-0.004328174,0.004016729,0.0092314,0.16,-2.004,0.019876088,0.012698865,0.0099,-0.17865
2011/6/17,1,0,0,-0.005310606,0.003476228,0.0048937,0.01,-2.052,-0.001046194,-0.007550879,0.2459,-0.0882
2011/6/24,0,0,1,-0.003035457,0.006853713,-0.0018705,0.05,-2.112,-0.000811097,0.019362058,0.197025,-0.079025
2011/7/1,0,1,0,-0.022651695,-0.021192348,-0.0026082,-0.26,-2.074,-0.025425333,-0.025910657,0.131075,0.097775
2011/7/8,1,0,0,0.01148892,0.012272541,-0.0009544,-0.04,-2.103,0.001029013,-0.00431786,-0.236075,-0.0648
2011/7/15,0,0,1,-0.005023918,0.005687686,0.0101178,0.08,-2.164,0.009225651,0.024923454,-0.2034,-0.091375
2011/7/22,0,1,0,0.002349015,-0.00510485,0.018044,-0.14,-2.119,-0.009743275,-0.017243954,-0.016775,0.109175
2011/7/29,1,0,0,-0.014718122,0.004757061,0.0440019,0.14,-2.218,0.007845158,-0.013509803,-0.0821,-0.0321
2011/8/5,1,0,0,-0.01520473,0.010064616,0.0513005,0.31,-2.354,0.020870719,0.033305549,0.082575,-0.083475
2011/8/12,0,0,1,-0.014085143,0.014828572,0.0666737,0.17,-2.517,0.025466445,0.03527157,0.3065,0.160075
2011/8/19,0,0,1,-0.007807134,-0.00030502,0.0732487,0.14,-2.549,-0.001512269,-0.000194978,0.53235,0.36245
2011/8/26,0,1,0,-0.02752844,0.000246996,0.0641103,-0.09,-2.67,0.012093194,-0.006602895,0.379975,0.29455
2011/9/2,1,0,0,0.006525247,-0.001234675,0.0582364,-0.04,-2.634,-0.004457971,-0.013366114,0.371525,0.15165
2011/9/9,1,0,0,-0.011952191,0.003970389,0.0400297,0.17,-2.712,0.022031642,0.030273215,0.14465,-0.05
2011/9/16,1,0,0,0.041897309,0.000521497,0.0269246,-0.18,-2.54,0.026796792,0.027005243,0.324525,0.140525
2011/9/23,1,0,0,0.036136301,-0.007412984,0.0070579,0.41,-2.331,0.037837413,0.079452121,0.583225,0.32165
2011/9/30,0,0,1,-0.02002387,-0.112550324,-0.0006576,0.13,-1.65,0.023872073,-0.003924042,0.909725,0.873875
2011/10/7,1,0,0,-0.059810555,-0.049506903,-0.0127514,-0.1,-1.614,-0.032719188,-0.01282786,0.97075,0.607725
2011/10/14,0,0,1,-0.006044905,-0.00747043,-0.015474,-0.36,-1.596,-0.016904966,-0.022534492,0.1609,0.253675
2011/10/21,1,0,0,0.00569553,0.004634469,-0.0268813,-0.09,-1.599,0.031412615,0.025240558,-0.247875,-0.09545
2011/10/28,0,0,1,0.013102323,-0.030418647,-0.0038188,-0.3,-1.369,-0.051365652,-0.041012189,0.135175,0.028225
2011/11/4,0,0,1,-0.001468568,-0.006832654,-0.0076723,0.14,-1.337,0.03650185,0.021828639,-0.569925,-0.266925
2011/11/11,1,0,0,0.005550811,0.042754746,0.0043983,0.02,-1.551,0.002949664,0.002968504,0.145875,0.004575
2011/11/18,1,0,0,0.008917197,0.02224525,0.0086193,0.29,-1.642,0.013177683,0.031307207,0.1877,0.06065
2011/11/25,0,0,1,0.057449495,0.035260526,0.0101228,0.36,-1.605,0.035257355,0.040182083,0.300775,0.295525
2011/12/2,0,0,1,-0.025981205,-0.070093839,0.0083456,-0.38,-1.293,-0.043253711,-0.061282564,0.7917,0.60155
2011/12/9,0,0,1,0.015641317,0.027184977,-0.0039088,-0.06,-1.379,-0.005177906,0.005393389,-0.1104,-0.10165
2011/12/16,1,0,0,0.025771698,0.027388132,-0.011712,0.17,-1.424,0.021448837,0.035587404,-0.20885,-0.0842
2011/12/23,1,0,0,-0.016037654,-0.03918047,-0.0246345,-0.16,-1.262,-0.002886526,-0.029837088,0.085525,0.17905
2011/12/30,0,0,1,0.027748251,0.006455968,-0.0319006,0,-1.174,0.00623369,-0.010344792,0.015325,-0.108225
2012/1/6,1,0,0,-0.010730677,0.015511875,-0.0414041,-0.04,-1.314,-0.014739582,0.009374953,0.2024,-0.085175
2012/1/13,1,0,0,-0.008799634,-0.004132021,-0.0428491,-0.08,-1.33,-0.010904196,-0.006725437,-0.06905,-0.01115
2012/1/20,1,0,0,-0.02636957,-0.003911099,-0.0503188,-0.13,-1.427,-0.031752257,-0.023257586,-0.250825,-0.076775
2012/1/27,1,0,0,0.002369829,-0.029789849,-0.0318102,-0.09,-1.242,-0.020827938,-0.026002956,-0.598275,-0.1878
2012/2/3,0,0,1,-0.000765559,-0.00024634,-0.0327067,-0.17,-1.244,-0.020681707,-0.031699205,-0.69675,-0.330875
2012/2/10,1,0,0,-0.001735094,0.023460875,-0.0230549,0.06,-1.385,0.010603478,0.028828748,-0.69935,-0.48145
2012/2/17,1,0,0,0.000112864,-0.01693866,-0.0175356,-0.05,-1.286,-0.00399952,-0.001937535,-0.286975,-0.0905
2012/2/24,1,0,0,-0.000789961,-0.015656159,-0.0131931,-0.05,-1.2,0.010633505,-0.019697231,-0.130675,-0.00285
2012/3/2,1,0,0,0.008628673,0.009454248,-0.0120557,-0.01,-1.215,-0.011951076,-0.011302546,0.119625,-0.0936
2012/3/9,0,0,1,-0.022641256,-0.007939721,-0.0142445,0.08,-1.271,-0.009896061,0.005397068,-0.021375,-0.132075
2012/3/16,0,1,0,-0.011892214,0.012794577,-0.015005,-0.01,-1.395,0.001438553,-0.002526573,-0.16385,-0.083425
2012/3/23,0,1,0,-0.005333581,-0.015594064,-0.0202324,0.02,-1.329,0.005506078,0.015140762,-0.09725,-0.0499
2012/3/30,0,1,0,0.014221435,-0.021180784,-0.0158059,-0.04,-1.149,0.004238928,-0.002007064,0.003475,0.119025
2012/4/6,0,1,0,-0.002735444,0.020929937,-0.0138263,0.07,-1.276,0.012786058,0.026061699,0.10595,0.090925
2012/4/13,1,0,0,-0.020606675,-0.013429752,-0.0060758,0.09,-1.29,0.013961479,0.007292522,0.26675,0.263275
2012/4/20,1,0,0,-0.006872205,-0.035782632,-0.0035996,-0.05,-1.121,-0.006673709,-0.018524809,0.374625,0.250425
2012/4/27,1,0,0,0.037774302,0.009436788,0.014026,-0.12,-1.012,-0.010982922,-0.009750026,0.17105,0.015775
2012/5/4,1,0,0,0.002009499,-0.017843894,0.0163206,0.16,-0.907,0.014640373,0.010085199,-0.05055,-0.08495
2012/5/11,1,0,0,0.019143118,-0.009631728,0.0238697,0.11,-0.772,0.029625894,0.03237781,0.110375,-0.016325
2012/5/18,1,0,0,-0.024910555,-0.013615561,0.0289383,0.3,-0.812,0.016877652,0.028297802,0.470925,0.262775
2012/5/25,1,0,0,0.007820025,-0.004233848,0.0292352,0.01,-0.756,0.014490117,0.007027217,0.612975,0.4669
2012/6/1,0,0,1,-0.000182037,-0.004426583,0.0224606,0.12,-0.734,0.019328979,0.018913957,0.647275,0.40315
2012/6/8,0,1,0,-0.004506247,-0.013221787,0.0147913,-0.17,-0.686,-0.028524467,-0.023193207,0.666125,0.407325
2012/6/15,0,0,1,-0.005989804,-0.036600067,0.0058217,-0.09,-0.527,-0.00084619,-0.004996006,-0.0118,0.03355
2012/6/22,1,0,0,-0.009130845,-0.003015446,-0.0078747,0.04,-0.552,-0.004832058,0.004323531,-0.099675,-0.072
2012/6/29,0,0,1,0.007358061,0.008785647,-0.01489,-0.15,-0.563,-0.037491484,-0.029527612,-0.183325,-0.03105
2012/7/6,1,0,0,0.000529966,-0.006669522,-0.0205951,0.07,-0.528,0.001600419,0.010515062,-0.643325,-0.26515
2012/7/13,0,0,1,0.008474967,-0.024475381,-0.0217929,-0.09,-0.372,-0.008173166,-0.000278519,-0.3752,-0.067475
2012/7/20,1,0,0,-0.003539621,-0.036308146,-0.026018,-0.06,-0.215,0.00477774,0.001583627,-0.343125,-0.02885
2012/7/27,1,0,0,0.002956342,0.025969204,-0.0137721,-0.12,-0.321,-0.009818286,-0.016768667,-0.114125,0.014625
2012/8/3,1,0,0,0.000913993,0.013624558,-0.014219,-0.03,-0.381,-0.008556591,-0.001975715,-0.111725,-0.086925
2012/8/10,0,1,0,0.002511186,0.032553451,-0.0117323,-0.01,-0.525,-0.004593745,-0.008045631,-0.18575,-0.093225
2012/8/17,0,1,0,-0.000364348,0.005979985,-0.0099959,0.07,-0.556,0.00232469,0.026524813,-0.17335,-0.122975
2012/8/24,1,0,0,0.001093444,-0.021068381,-0.0107107,-0.06,-0.447,0.003260064,0.008965127,-0.082375,0.146125
2012/8/31,1,0,0,0.022732444,-0.004977693,-0.011908,0,-0.323,0.000667805,-0.000988548,0.0281,0.221625
2012/9/7,0,0,1,-0.011235955,-0.021069019,-0.0143664,-0.14,-0.272,-0.016774354,-0.028632208,0.06255,0.1605
2012/9/14,0,0,1,-0.006075608,0.045801527,-0.017507,-0.1,-0.515,-0.021373409,0.00331116,-0.161675,-0.131375
2012/9/21,0,0,1,-0.004324202,-0.034286294,-0.0223872,0.02,-0.365,0.010534257,0.007793193,-0.40195,-0.1162
2012/9/28,0,1,0,0.004024648,0.012744336,-0.0203664,0.03,-0.408,-0.000692389,0.003448986,-0.15645,-0.016275
2012/10/5,0,0,1,-0.007133798,0.001140227,-0.0183685,-0.08,-0.445,-0.005708998,0.053437819,-0.0778,0.0509
2012/10/12,1,0,0,0.008872973,-0.014516162,-0.0155611,0.08,-0.336,0.004975954,-0.006662768,-0.058375,0.53695
2012/10/19,0,0,1,-0.010287135,-0.003887371,-0.0149892,0,-0.363,0.000666149,-0.0087789,0.061525,0.33505
2012/10/26,0,0,1,0.019760137,0.016348486,-0.002932,0.11,-0.354,0.007422734,-0.003098985,0.0403,0.13605
2012/11/2,0,1,0,0.028539427,-0.001162308,-0.0026196,0.01,-0.221,0.002959503,0.013640049,0.138,0.0219
2012/11/9,1,0,0,-0.008363462,0.001579254,0.0009249,0.14,-0.267,0.011758741,-0.007760939,0.1522,0.066675
2012/11/16,0,0,1,0.007489567,-0.002261411,0.0020483,0.1,-0.222,-0.005907432,0.01727713,0.255325,0.0095
2012/11/23,1,0,0,-0.010769331,0.008442328,0.0011363,-0.17,-0.312,-0.013523665,-0.00028186,0.1042,0.17465
2012/11/30,1,0,0,0.002247835,0.009526362,-0.0029637,-0.03,-0.348,-0.000522709,0.002610086,-0.125025,0.128375
2012/12/7,1,0,0,-0.006376569,-0.005106313,-0.0046441,-0.02,-0.352,-0.00971994,-0.029792419,-0.116775,0.1017
2012/12/14,0,0,1,-0.006616654,0.000431132,-0.0082008,0.02,-0.384,-0.009189599,-0.005630685,-0.215475,-0.1862
2012/12/21,1,0,0,-0.006928046,-0.023414734,-0.0127255,-0.02,-0.301,0.014066026,-0.003790526,-0.236225,-0.211375
2012/12/28,1,0,0,0.000358913,0.007270588,-0.0129758,0.08,-0.334,0.007064906,-0.014135256,0.04575,-0.172225
2013/1/4,1,0,0,0.008521135,0.011473871,-0.0128593,-0.15,-0.351,-0.022615517,0.008747319,0.152925,-0.21365
2013/1/11,0,1,0,-0.015875486,0.005073734,-0.0137241,-0.05,-0.447,-0.007521328,0.017413692,-0.144325,-0.024175
2013/1/18,0,1,0,-0.017261246,-8.21E-05,-0.014869,-0.01,-0.523,-0.00017781,0.017337368,-0.203725,0.15735
2013/1/25,1,0,0,-0.026783456,-0.000923513,-0.0031161,0,-0.635,0.002819408,0.006252581,-0.174925,0.292025
2013/2/1,0,1,0,-0.024331475,0.000205415,-0.0040702,-0.01,-0.739,-0.008663059,-0.012747769,-0.06455,0.284075
2013/2/8,0,0,1,-0.004406566,0.001191161,0.0003672,0.03,-0.763,0.008564149,0.003816324,-0.0851,0.06305
2013/2/15,1,0,0,-0.021425097,0.013107692,0.0025198,0.05,-0.915,-0.003452222,-0.004027419,0.066475,0.035875
2013/2/22,1,0,0,-0.005193966,-0.000992124,0.002779,0.05,-0.931,0.000319101,0.00015809,0.015275,-0.03175
2013/3/1,1,0,0,-5.00E-05,0.007458452,0.0009666,0.01,-0.968,0.003553665,0.021272411,0.022125,-0.015375
2013/3/8,1,0,0,-0.02018587,-0.004586787,-0.0003643,-0.03,-1.026,-0.01099815,0.001862742,0.077475,0.203725
2013/3/15,1,0,0,-0.016573177,0.007275667,-0.0046372,-0.06,-1.127,-0.016186007,0.009427782,-0.091075,0.173025
2013/3/22,1,0,0,-0.010111486,0.025882825,-0.0087024,0.01,-1.295,-0.007430507,0.011626024,-0.260775,0.21585
2013/3/29,1,0,0,0.001807229,-0.004909055,-0.0099289,-0.04,-1.263,-0.002253349,-0.007890843,-0.27995,0.249725
2013/4/5,1,0,0,0.004418416,-0.010043436,-0.0123497,-0.06,-1.195,-0.013314863,-0.016087659,-0.2117,0.07655
2013/4/12,0,0,1,-0.015305326,-0.001350064,-0.0120357,-0.12,-1.247,-0.008777486,-0.018001318,-0.2609,-0.10525
